RECORD_TIME,R1_AVG_VALUE,R2_AVG_VALUE,R3_AVG_VALUE,H_WIND_AMOUNT,H_COLD_PRESS,H_UPRESS,H_PRESS_DIFF,H_TQXZS,H_ACT_FS,H_GDFN,S,T,¦Î
2023-11-11 15:00:00,205.18,73.91,45.47,5929,430.09,240.8,175.19,33.9,263.57,14152.6,0.202,397.1,0.035
2023-11-11 14:00:00,193.65,72.87,43.38,5949.81,429.3,241.01,174.14,34.19,264.08,14257.54,0.246,490.9,0.044
2023-11-11 13:00:00,175.62,65.84,41.96,5945.87,431.68,240.56,177.03,33.67,261.82,14012.43,0.222,443.1,0.046
2023-11-11 12:00:00,192.5,71.21,43.61,5951.15,431.43,241.33,176.35,33.76,262.32,14071.39,0.2,476.2,0.052
2023-11-11 11:00:00,198.57,70.69,43.09,5938.67,431.5,241.68,176.26,33.7,262.07,14015.79,0.209,475.3,0.04
2023-11-11 10:00:00,189.98,68.13,41.65,5985.05,431.24,241.62,176.31,33.97,262.91,14208.31,0.246,476.7,0.035
2023-11-11 09:00:00,169.11,62.14,40.2,6014.09,432.43,241.59,177.34,33.91,263.64,14369.76,0.191,504.5,0.048
2023-11-11 08:00:00,168.28,64.29,40.57,6022.09,429.41,241.33,174.01,34.65,267.16,14774.88,0.234,409.3,0.031
2023-11-11 07:00:00,177.82,71.29,41.9,5920.34,431.18,241.18,176.6,33.57,259.37,13671.67,0.187,430.8,0.041
2023-11-11 06:00:00,167.33,67.8,41.28,5921.3,432.53,241.18,177.67,33.35,260.34,13788.9,0.255,404.8,0.052
2023-11-11 05:00:00,183.96,74.31,43.16,5978.59,432.17,241.12,177.02,33.82,264.31,14360.9,0.215,433,0.039
2023-11-11 04:00:00,187.69,68.68,41.92,5982.58,429.66,241.46,174.51,34.3,265.83,14521.17,0.201,490.6,0.041
2023-11-11 03:00:00,169.1,63.2,40.12,5915.06,430.62,241.59,175.91,33.68,261.41,13887.15,0.176,452.3,0.048
2023-11-11 02:00:00,147.02,59.08,39.63,5897.12,432.77,241.54,177.96,33.21,258.81,13577.02,0.201,463.9,0.048
2023-11-11 01:00:00,176.63,73.08,43.05,5955.33,432.54,241.49,177.7,33.53,260.51,13893.77,0.187,451.9,0.026
2023-11-11 00:00:00,214.22,98.15,47.25,5945.62,432.07,241.51,177.5,33.52,259.77,13783.98,0.192,467,0.051
2023-11-10 23:00:00,175.84,72.24,41.31,5932.29,430.42,241.68,175.27,33.87,263.34,14137.57,0.202,466.5,0.033
2023-11-10 22:00:00,184.6,69.42,41.99,5925.07,431.32,241.38,176.63,33.58,262.43,14029.51,0.209,479,0.045
2023-11-10 21:00:00,202.19,81.32,43.85,5954.6,429.61,241.46,174.68,34.15,263.95,14269.53,0.167,506.7,0.046
2023-11-10 20:00:00,197.5,73.38,44.24,6026.69,435.06,241.43,179.6,33.59,264.97,14548.92,0.194,494.2,0.052
2023-11-10 19:00:00,209.28,81.12,46.48,6029.06,430.37,241.61,174.82,34.51,270.05,15104.04,0.243,475.5,0.044
2023-11-10 18:00:00,214,75.09,46.64,5998.29,428.81,241.76,173.44,34.6,268.72,14888.01,0.26,405.4,0.026
2023-11-10 17:00:00,217.85,78.6,46.76,5997.03,428.65,241.69,173.06,34.73,269.45,14962.05,0.256,443.6,0.048
2023-11-10 16:00:00,224.4,80.47,46.87,6008.73,427.36,241.79,171.93,35,270.38,15083.99,0.25,448.2,0.037
2023-11-10 15:00:00,207.13,77.27,46.35,6009.27,430.33,241.9,174.98,34.4,268.12,14839.21,0.19,471.2,0.037
2023-11-10 14:00:00,215.44,80.21,47.88,6055.06,429.76,241.98,173.68,34.83,271.45,15316.6,0.236,505.8,0.053
2023-11-10 13:00:00,231.68,89.14,49.88,6034.53,431.61,241.98,176.34,34.26,266.68,14754.06,0.216,418.5,0.051
2023-11-10 12:00:00,229.62,85.64,48.35,6011.87,432.27,242.03,177.1,33.96,265.4,14557.1,0.229,408.3,0.036
2023-11-10 11:00:00,224.55,96.14,48.95,5971.08,430.97,242.16,175.51,34.03,264.71,14384.81,0.177,504.7,0.04
2023-11-10 10:00:00,213.37,87.52,47.24,5890.66,429.6,242.17,174.73,33.77,261.56,13850.69,0.176,469.9,0.044
2023-11-10 09:00:00,211.65,85.42,48.73,5941.25,430.21,241.98,175.24,33.96,263.92,14233.97,0.189,402.7,0.046
2023-11-10 08:00:00,233.23,99.55,50.95,5970.3,429.48,242.17,174.25,34.29,265.5,14460.77,0.181,475.5,0.042
2023-11-10 07:00:00,228.33,89.45,50.02,5969.09,426.11,241.33,171.68,34.73,266.92,14615.22,0.206,498.8,0.032
2023-11-10 06:00:00,226.83,97.16,52.49,5943.05,428.57,241.3,174.64,34.07,262.88,14110.44,0.236,462,0.035
2023-11-10 05:00:00,221.16,86.02,48.83,5926.99,430.44,241.62,176.64,33.64,259.48,13721.11,0.203,400,0.033
2023-11-10 04:00:00,185.3,69.23,43.52,5941.55,430.76,241.61,176.93,33.69,261.25,13944.19,0.209,461.2,0.026
2023-11-10 03:00:00,202.62,80.54,44.64,5945.78,429.81,241.78,175.72,33.82,262.55,14080.69,0.198,419.1,0.044
2023-11-10 02:00:00,197.18,75.85,44.14,5978.58,427.89,242.35,172.94,34.61,266.08,14543.4,0.26,478.9,0.046
2023-11-10 01:00:00,190.39,70.22,44.33,5970.38,432.23,242.89,177.32,33.72,259.61,13834.36,0.184,416.7,0.043
2023-11-10 00:00:00,178.87,65.81,42.43,5960.82,434.58,242.85,180.06,33.15,257.41,13583.76,0.231,390.5,0.039
2023-11-09 23:00:00,184.09,71.4,44.73,5970.27,434.27,242.95,179.01,33.35,259.51,13817.26,0.223,450.1,0.035
2023-11-09 22:00:00,234.34,94.3,49.88,5975.92,432.27,242.33,177.92,33.64,259.46,13821.25,0.249,427.4,0.051
2023-11-09 21:00:00,218.74,82.47,46.44,5951.21,431.95,241.1,179.04,33.26,258.37,13658.13,0.177,459.5,0.039
2023-11-09 20:00:00,193.8,72.81,45.13,5936.19,429.96,240.96,176.91,33.6,259.94,13783.04,0.232,460.7,0.038
2023-11-09 19:00:00,197.84,73.91,45.52,5878.23,429.71,240.96,177.22,33.18,256.53,13297.78,0.187,435,0.029
2023-11-09 18:00:00,202.87,74.04,45.27,5926.3,427.54,240.94,174.68,33.92,260.4,13813.97,0.172,503.2,0.037
2023-11-09 17:00:00,208.41,79.62,47.37,5876.01,426.89,240.86,174.33,33.68,257.58,13394.7,0.171,448.4,0.031
2023-11-09 16:00:00,184.59,71.15,45.57,5796.37,424.89,240.45,173.28,33.37,253.58,12804.4,0.204,461.8,0.051
2023-11-09 15:00:00,184.86,74.69,46.31,5736.79,426.11,240.06,175.23,32.8,249.42,12266.89,0.191,458.9,0.042
2023-11-09 14:00:00,210.54,87.53,46.8,5742.49,427.78,240.31,176.74,32.52,248.63,12204.12,0.166,474.2,0.046
2023-11-09 13:00:00,203.94,88.66,46.28,5759.65,427.24,240.37,176.26,32.71,248.39,12220.02,0.226,400.5,0.041
2023-11-09 12:00:00,226.3,89.04,46.23,5717.02,425.94,240.63,174.95,32.76,247.78,12072.97,0.25,445.2,0.039
2023-11-09 11:00:00,210.12,79.36,43.79,5722.48,427.82,240.5,176.69,32.41,249.66,12247.85,0.216,444.8,0.038
2023-11-09 10:00:00,204.04,84.9,43.88,5678.58,427.99,241.66,176.35,32.28,248.26,12050.38,0.166,408.2,0.044
2023-11-09 09:00:00,152.61,68.31,40.59,5781.89,424.69,241.65,171.91,33.69,261.43,13565.47,0.207,402.4,0.05
2023-11-09 08:00:00,154.52,79.43,46.63,5768.34,425.63,242.4,172.03,33.6,255.28,12930.38,0.218,391.8,0.044
2023-11-09 07:00:00,193.93,89.01,47.56,5746.6,433.84,243.55,179.86,32.03,247.75,12123.27,0.258,474.3,0.04
2023-11-09 06:00:00,184.02,71.07,41.78,5797.67,435.04,243.82,180.68,32.08,250.74,12540.17,0.233,506.3,0.04
2023-11-09 05:00:00,181.55,65.57,41.62,5844.81,432.12,243.8,177.44,32.96,256.5,13216.31,0.251,499.4,0.044
2023-11-09 04:00:00,183.09,68.14,42.74,5903.11,432.29,244.13,177.13,33.28,261.01,13823.44,0.173,392.5,0.025
2023-11-09 03:00:00,197.79,73.55,43.24,5866.42,428.81,243.6,174.48,33.67,260.82,13720.23,0.234,476.8,0.052
2023-11-09 02:00:00,177.8,65.7,41.94,5911.55,431.85,243.29,177.56,33.31,263.02,14045.54,0.222,400.3,0.026
2023-11-09 01:00:00,158.51,65.41,42.35,5986.58,425.81,242.93,171.49,34.92,268.8,14868.27,0.216,452.8,0.048
2023-11-09 00:00:00,213.12,83.53,46.46,5942.5,430.27,243.26,176.07,33.77,263.82,14220.77,0.213,417.4,0.051
2023-11-08 23:00:00,191.55,69.31,42.92,5918.82,431.35,243.38,176.92,33.47,264.44,14231.18,0.2,496.1,0.053
2023-11-08 22:00:00,149.93,58.86,41.16,5955.01,431.35,243.11,176.87,33.69,265.93,14474.22,0.229,489.1,0.032
2023-11-08 21:00:00,179.79,78.58,48.8,5967.65,427.95,243.21,173.6,34.39,263.72,14264.48,0.231,432.4,0.027
2023-11-08 20:00:00,198.44,83.91,48.62,5952.85,429.07,243.11,174.94,34.06,261.22,13953.35,0.236,459,0.031
2023-11-08 19:00:00,209.99,77.84,47.78,5948.23,429.4,243.01,175.53,33.97,261.11,13929.23,0.212,440.5,0.048
2023-11-08 18:00:00,215.22,75.53,47.21,5965.5,433.14,243.28,179.12,33.3,260.78,13946.41,0.206,475.3,0.048
2023-11-08 17:00:00,201.22,76.04,46.69,5987.08,426.27,242.94,172.26,34.9,265.33,14491.5,0.251,454.1,0.03
2023-11-08 16:00:00,209.65,79,48.73,5915.16,427.39,243.17,173.66,34.13,258.86,13626.82,0.182,408.5,0.037
2023-11-08 15:00:00,244.94,94.25,51.2,5922.04,427.84,244.29,172.95,34.32,261.69,13953.98,0.162,498.9,0.039
2023-11-08 14:00:00,202.74,79.06,48.17,5920.61,430.18,244.31,175.01,33.83,261.86,13952.58,0.215,400.6,0.038
2023-11-08 13:00:00,238.75,88.3,50.21,5964.85,433.42,244.59,178.03,33.49,262.95,14180.13,0.171,439.6,0.038
2023-11-08 12:00:00,241.74,87.44,49.94,6007.46,430.76,244.37,175.35,34.31,267.69,14806.41,0.172,440.2,0.04
2023-11-08 11:00:00,215.2,80.07,49.02,5960.49,430.48,244.67,174.92,34.06,264.47,14322.25,0.238,478.1,0.032
2023-11-08 10:00:00,220.16,80.22,49.37,5997.88,430.21,244.47,174.79,34.31,265.6,14539.65,0.197,479.4,0.036
2023-11-08 09:00:00,235.98,88.67,51.51,5952.56,430.37,244.29,175.47,34.04,262.73,14122.29,0.185,469.6,0.029
2023-11-08 08:00:00,229.75,82.9,49.59,5914.35,427.81,244.43,172.85,34.28,260.56,13796.83,0.234,443.9,0.049
2023-11-08 07:00:00,226.2,86.11,48.88,5894.3,428.43,244.5,173.88,33.99,258.37,13536.4,0.231,438.7,0.038
2023-11-08 06:00:00,198.56,74.72,46.86,5884.66,431.04,244.87,176.28,33.39,257.49,13403.08,0.222,482.4,0.053
2023-11-08 05:00:00,202.38,79.72,47.94,5937.13,427.35,244.62,172.35,34.52,263.37,14173.57,0.163,418.1,0.026
2023-11-08 04:00:00,217.96,85.89,49.07,5892.14,428.85,244.83,174,33.89,259.63,13658.06,0.209,406.6,0.046
2023-11-08 03:00:00,208.93,77.66,46.84,5871.28,430.3,244.95,175.68,33.47,257.79,13429.2,0.181,434.8,0.044
2023-11-08 02:00:00,196.79,72.2,45.62,5974.48,431.09,245.03,175.51,34.05,266.12,14540.9,0.238,442.3,0.036
2023-11-08 01:00:00,221.55,80.46,46.66,5969.23,432.05,245.17,176.71,33.78,265.56,14459.35,0.177,435.7,0.049
2023-11-08 00:00:00,225.44,73.43,44.43,5947.83,430.75,245.17,175.63,33.95,263.54,14202.03,0.218,485.5,0.045
2023-11-07 23:00:00,203.72,71.65,42,5918.62,433.34,245.15,178.31,33.27,259.65,13718.34,0.259,404.7,0.03
2023-11-07 22:00:00,186.87,68.04,39.99,5948.9,430.49,245.37,175.05,34.02,264.83,14331.32,0.172,420.8,0.036
2023-11-07 21:00:00,164.81,65.22,40.4,5975.97,432.16,245.41,176.69,33.8,264.38,14365.85,0.226,419.9,0.045
2023-11-07 20:00:00,194.78,73.53,43.62,5980.42,433.29,245.39,177.84,33.66,264.54,14399.52,0.253,425.8,0.027
2023-11-07 19:00:00,196.93,78.4,45.69,6023.89,430.84,245.31,175.39,34.46,269.61,15051.91,0.245,491.8,0.031
2023-11-07 18:00:00,206.78,81.07,47.48,6012.13,429.85,245.25,174.3,34.55,269.86,15032.7,0.197,495.6,0.046
2023-11-07 17:00:00,204.22,77.91,47.93,5993.6,432.23,245.59,176.28,34.02,267.65,14757.49,0.24,482.2,0.051
2023-11-07 16:00:00,212.32,77.41,48.56,5952.54,430.02,245.57,174.38,34.17,267.04,14594.17,0.231,390,0.052
2023-11-07 15:00:00,193.23,76.22,48.04,5877.62,428.8,245.72,173.5,33.94,262.08,13888.3,0.189,397.9,0.035
2023-11-07 14:00:00,185.08,69.7,45.88,5870.32,429.54,245.49,174.41,33.64,260.44,13675.26,0.191,396,0.036
2023-11-07 13:00:00,184.48,73.92,47.21,5875.58,431.18,245.76,175.8,33.4,260.39,13695.91,0.258,462.7,0.035
2023-11-07 12:00:00,216.44,88.21,51.22,5923.54,427.3,245.29,172.35,34.42,264.46,14237.69,0.239,457.6,0.052
2023-11-07 11:00:00,200.65,84.49,49.58,5892.31,427.43,245.2,172.28,34.23,263.18,14023.71,0.214,439.4,0.042
2023-11-07 10:00:00,196.62,78.61,47.7,5890.77,427.91,245.38,172.73,34.09,263.5,14058.49,0.206,392.8,0.051
2023-11-07 09:00:00,179.75,70.63,45.18,5908.1,425.27,245.17,170.29,34.75,266.08,14378.45,0.212,421.1,0.038
2023-11-07 08:00:00,165.75,68.49,44.08,5900.08,426.87,244.9,171.9,34.5,265.83,14330.63,0.193,470.8,0.044
2023-11-07 07:00:00,165.62,69.4,45.14,5910.8,427.25,245.4,172.07,34.32,262.93,14041.78,0.238,420,0.04
2023-11-07 06:00:00,217.51,86.49,49.43,5916.01,427.75,245.14,172.95,34.25,262.88,14065.56,0.193,414.6,0.045
2023-11-07 05:00:00,227.13,85.98,51.67,5888.67,424.67,245.22,169.47,34.76,263.98,14090.79,0.249,477.2,0.039
2023-11-07 04:00:00,248.19,88.36,50.91,5875.21,424.57,245.25,169.83,34.62,260.64,13710.42,0.194,450.7,0.041
2023-11-07 03:00:00,230.9,81.13,48.85,5843.13,426.98,244.93,172.68,33.9,257.04,13256.24,0.25,458.1,0.034
2023-11-07 02:00:00,209.53,76.55,47,5832.99,427.81,245.26,173.14,33.76,255.29,13074.11,0.203,467,0.037
2023-11-07 01:00:00,235.01,90.68,48.3,5895.56,427.81,245.15,173.14,34.03,258.54,13529.63,0.229,402.2,0.026
2023-11-07 00:00:00,222.17,84.87,45.43,5894.75,426.18,245.2,171.61,34.45,257.1,13398.81,0.196,500.9,0.032
2023-11-06 23:00:00,194.83,73.63,42.63,5872.18,429.61,244.99,175.33,33.54,252.98,12926.01,0.229,450.6,0.039
2023-11-06 22:00:00,160.6,68.72,41.75,5830.35,427.96,245.04,173.97,33.57,252.63,12807.22,0.175,470.5,0.036
2023-11-06 21:00:00,160.49,73.78,44.93,5830.61,431.1,245.01,177.01,33.1,253.76,12910.87,0.171,425.8,0.044
2023-11-06 20:00:00,215.82,94.58,50.37,5775.5,430.59,245.12,176.12,32.83,254.16,12833.14,0.214,474.7,0.039
2023-11-06 19:00:00,235.91,101.61,49.34,5887.15,431.13,245.27,176.28,33.44,260.2,13698.89,0.239,421.9,0.044
2023-11-06 18:00:00,189.76,82.61,44.32,5960.99,427.87,245.37,172.48,34.59,265.84,14493.75,0.215,506.4,0.053
2023-11-06 17:00:00,181.52,77.53,43.12,5920.17,431.84,245.45,175.91,33.63,265.96,14383.1,0.204,409.3,0.03
2023-11-06 16:00:00,175.41,73.64,42.32,5903.92,426.07,245.68,170.67,34.6,263.66,14112.25,0.241,478.2,0.049
2023-11-06 15:00:00,188.93,77.28,44.45,5837.07,432.09,245.3,177.53,32.94,255.15,13061.51,0.212,505.5,0.048
2023-11-06 14:00:00,195.15,78.09,47.68,5872.36,429.38,245.46,174.16,33.71,259.21,13568.94,0.19,418.1,0.052
2023-11-06 13:00:00,234.86,101.53,52.85,5867.95,428.44,245.32,173.63,33.87,259.59,13577.82,0.191,463,0.028
2023-11-06 12:00:00,250.83,100.75,52.81,5844.5,430.33,245.45,175.52,33.29,257.83,13353.18,0.234,486.8,0.033
2023-11-06 11:00:00,199.39,77.42,45.48,5882.2,430.4,245.25,175.45,33.63,259.7,13634.22,0.237,468.7,0.027
2023-11-06 10:00:00,216.78,79.62,47.5,5910.49,429.25,245.62,173.95,33.95,263.18,14065.14,0.175,494.1,0.029
2023-11-06 09:00:00,221.1,83.6,47.24,5918.45,423.23,244.36,169.03,35.12,266.92,14496.94,0.255,421,0.042
2023-11-06 08:00:00,237.78,89.29,49.57,5915.23,422.85,240.25,172.57,34.32,267.19,14512.72,0.257,455.6,0.027
2023-11-06 07:00:00,222.43,90.03,51.57,5943.73,421.15,240.37,170.69,34.82,270.02,14880.44,0.26,487.8,0.044
2023-11-06 06:00:00,280.5,111.15,57.39,5922.3,421.44,240.37,171.03,34.65,271.36,15263.97,0.236,445.4,0.046
2023-11-06 05:00:00,264.06,106.58,53.46,5911.66,418.53,240.53,167.89,35.23,276.09,15987.67,0.18,501.4,0.042
2023-11-06 04:00:00,259.41,114.43,56.78,5827.7,410.68,235.08,165.88,35.11,273.84,15489.21,0.224,431.3,0.041
2023-11-06 03:00:00,304.84,136.07,65.36,5606.63,400.74,228.69,163.73,34.28,263.24,13785.1,0.256,448.4,0.026
2023-11-06 02:00:00,336.72,152.1,66.19,4984.18,351.46,203.9,140.55,35.51,254.32,11430.87,0.162,393.1,0.032
2023-11-06 01:00:00,255.87,124.85,58.45,3925.04,278.26,155.8,117.52,33.35,228.68,7491.63,0.248,504.3,0.042
2023-11-06 00:00:00,191.23,120.29,77.65,1284.97,85.77,31.47,41.94,16.1,113.71,2560.36,0.243,501.1,0.051
2023-11-05 23:00:00,107.03,95.55,76.67,0,21.83,-0.26,-0.43,0,0,0,0.224,491.2,0.046
2023-11-05 22:00:00,93.81,84.44,72.14,643.17,41.6,12.72,20.09,21.02,94.48,759.32,0.186,462.3,0.035
2023-11-05 21:00:00,160.35,100.87,66.95,5105.59,370.44,209.68,152.04,33.58,262.77,12917.64,0.181,477.6,0.051
2023-11-05 20:00:00,226.34,102.13,51.44,5868.19,418.4,239.04,169.77,34.59,271.69,15364.71,0.195,495.7,0.043
2023-11-05 19:00:00,218.5,101.16,53.74,5931.09,423.85,240.37,173.94,34.13,270.9,15441.36,0.259,501.5,0.033
2023-11-05 18:00:00,248.54,117.91,58.86,5899.62,423.46,240.13,173.58,34.02,270.06,15262.6,0.24,462,0.036
2023-11-05 17:00:00,230.03,108.82,53.81,5910.77,423.03,240.5,172.83,34.25,272.54,15583.99,0.181,425.4,0.029
2023-11-05 16:00:00,222.87,96.62,54.46,5931.64,422.2,239.74,172.36,34.38,277.86,16247.09,0.253,499.8,0.042
2023-11-05 15:00:00,261.98,120.63,58.48,5903.4,419.72,238.48,171.01,34.58,278.06,16189.96,0.243,417.5,0.045
2023-11-05 14:00:00,249.87,104.42,54.53,5896.45,421.09,238.11,172.89,34.12,277.28,16086.17,0.179,443.5,0.047
2023-11-05 13:00:00,243.61,101.6,52.64,5859.94,414.04,236.16,167.92,34.97,279.74,16269.92,0.204,458.2,0.026
2023-11-05 12:00:00,218.18,99.14,52.81,5825.82,406.78,235.19,161.27,36.12,281.31,16351.28,0.161,427.5,0.046
2023-11-05 11:00:00,236.97,125.48,58.37,5866.35,416.37,239.85,166.57,35.24,276.33,15883.15,0.166,419.3,0.039
2023-11-05 10:00:00,217.83,97.34,51.17,5925.17,421,239.88,171.21,34.79,276.66,16104.41,0.202,429,0.04
2023-11-05 09:00:00,213.05,102.83,51.94,5904.11,420.8,240.4,170.25,34.72,276.36,16005.29,0.259,456.2,0.026
2023-11-05 08:00:00,238.25,109.41,55.73,5841.23,420.83,240.13,170.98,34.18,273.31,15466.74,0.222,437.5,0.046
2023-11-05 07:00:00,235.07,121.56,59.56,5802.71,416.31,240.33,166.37,34.86,273.45,15384.7,0.248,499.9,0.026
2023-11-05 06:00:00,224.06,125.76,61.53,5761.56,412.72,240.06,162.87,35.45,273.49,15292.32,0.178,458.8,0.046
2023-11-05 05:00:00,264.74,140.72,69.24,5813.41,420.09,239.92,170.56,34.16,271.87,15259.61,0.184,509.1,0.046
2023-11-05 04:00:00,261.33,143.06,66.98,5775.65,411.56,237.13,164.85,35,273.83,15351.95,0.217,406.5,0.034
2023-11-05 03:00:00,232.4,117.24,59.96,5781.66,412.63,237.24,165.62,34.95,272.67,15253.54,0.172,439.1,0.029
2023-11-05 02:00:00,232.95,116.05,60.42,5803.62,415.49,237.27,168.77,34.42,269.71,14973.62,0.22,488.1,0.049
2023-11-05 01:00:00,219.8,112.19,59,5805.02,412.64,237.42,165.86,34.91,269.4,14944.61,0.16,391.2,0.038
2023-11-05 00:00:00,258.11,128.55,66.31,5788.42,414.7,237.38,167.81,34.48,266.98,14646.02,0.242,501.7,0.05
2023-11-04 23:00:00,261.89,129.59,67.84,5789.01,411.8,236.63,165.58,35.03,270.8,15057.4,0.186,505.8,0.047
2023-11-04 22:00:00,274.19,158.17,75.75,5774.23,407.53,236.18,161.71,35.8,269.28,14845.69,0.248,419.1,0.027
2023-11-04 21:00:00,244.49,135.22,65.08,5765.87,407.1,236.13,161.37,35.82,268.86,14798.6,0.195,407.8,0.047
2023-11-04 20:00:00,265.63,136.96,69.27,5756.69,409.9,236.04,164.59,35.01,263,14116.71,0.258,425.2,0.04
2023-11-04 19:00:00,248.23,127.45,66.73,5618.37,403.27,233.45,161.27,34.85,255.53,13007.68,0.212,478.1,0.044
2023-11-04 18:00:00,247.71,157.29,77.44,5572.88,410.89,233.56,169.12,32.95,248.25,12181.52,0.237,465.2,0.028
2023-11-04 17:00:00,272.69,162.21,75.55,5587.95,408,233.28,166.17,33.62,248.9,12268.14,0.213,457.1,0.032
2023-11-04 16:00:00,270.79,158.41,80.37,5514.25,403.77,230.89,164.6,33.6,248.51,12094.89,0.184,413.6,0.044
2023-11-04 15:00:00,255.51,192.99,91.92,5649.42,402.62,230.67,163.33,34.63,255.38,13104.07,0.229,408.9,0.053
2023-11-04 14:00:00,284.23,183.9,86.94,5600.39,404.3,226.73,168.93,33.16,259.63,13610.82,0.213,453.3,0.045
2023-11-04 13:00:00,317.71,193.69,92.73,5518.16,405.16,224.52,172.24,32.09,256.01,13244.13,0.243,467.7,0.041
2023-11-04 12:00:00,302.2,191.95,98.42,5572.61,402.5,222.55,171.07,32.69,272.63,15675.67,0.181,508.5,0.045
2023-11-04 11:00:00,311.36,198.07,100.53,5435.55,392.39,216.39,167.41,32.53,269.88,15010.01,0.162,475.9,0.044
2023-11-04 10:00:00,320.68,174.46,91.28,5393.98,385.24,214.42,162.8,33.13,269.85,15104.42,0.225,392,0.043
2023-11-04 09:00:00,365.46,235.96,111.34,5179.8,370.45,206.11,156.9,33.05,268.34,14663.7,0.192,411.1,0.033
2023-11-04 08:00:00,345.59,202.98,100.44,4993.68,362.25,200.51,154.73,32.29,260.4,13302.63,0.191,436.1,0.03
2023-11-04 07:00:00,280.72,178.13,98.39,4859.02,351.59,192.72,152.47,31.84,264.16,14129.93,0.256,438.6,0.028
2023-11-04 06:00:00,182.56,134.73,79.79,4750.05,347.49,188.87,152.61,31.15,262.05,13815.55,0.181,418.7,0.05
2023-11-04 05:00:00,227.89,206.85,124.22,4706.93,340.37,187.62,146.55,32.13,261.69,12910.52,0.184,434.3,0.031
2023-11-04 04:00:00,279.51,206.66,121.97,4669.19,340.79,187.54,147.11,31.83,262.27,12660.51,0.18,405.2,0.038
2023-11-04 03:00:00,249.75,179.99,107.83,4854.24,341.05,187.49,146.84,33.13,281.6,15114.24,0.208,482.9,0.025
2023-11-04 02:00:00,304.15,225.87,109.97,4793.65,335.67,184.85,144.15,33.38,290.49,16127.91,0.239,497.4,0.039
2023-11-04 01:00:00,304.59,216.36,97.91,4119.48,295.96,158.03,132.31,31.15,290.39,15920.71,0.161,397.1,0.049
2023-11-04 00:00:00,272.73,157.54,76.37,3928.95,287.04,151.66,129.45,30.39,298.89,16073.48,0.193,459.6,0.028
2023-11-03 23:00:00,238.3,117.25,61.02,3828.91,279.07,147.92,125.41,30.57,295.24,15316.15,0.173,465.9,0.04
2023-11-03 22:00:00,181,94.46,54.72,3686.32,261.33,137.55,118.34,31.21,277.44,12986.72,0.184,407.7,0.033
2023-11-03 21:00:00,127.99,82.09,50.64,3433.75,238.75,122.53,111.45,30.82,237.52,8925.48,0.169,478.5,0.028
2023-11-03 20:00:00,105.67,89.51,70.83,1848.73,91.5,28.06,57.64,28.68,142.72,2222.93,0.241,459.6,0.037
2023-11-03 19:00:00,76.99,92.03,88.57,0,13.15,-0.28,-0.61,0,0,0,0.247,417.2,0.033
2023-11-03 18:00:00,44.86,47.73,50.39,0,-0.48,-0.26,-0.68,0,0,0,0.211,489.6,0.04
2023-11-03 17:00:00,44.24,45.47,47.94,0,-0.77,-0.26,-0.69,0,0,0,0.206,405.2,0.039
2023-11-03 16:00:00,44.37,46.16,48.62,0,-0.77,-0.26,-0.69,0,0,0,0.232,425.7,0.036
2023-11-03 15:00:00,43.58,45.87,48.51,0,-0.46,-0.26,-0.69,0,0,0,0.203,391.2,0.042
2023-11-03 14:00:00,43.94,46.09,48.65,0,-0.69,-0.26,-0.69,0,0,0,0.204,470.7,0.039
2023-11-03 13:00:00,43.83,46.09,48.68,0,-0.78,-0.26,-0.7,0,0,0,0.219,492.6,0.047
2023-11-03 12:00:00,44.25,46.25,48.68,0,-0.78,-0.27,-0.7,0,0,0,0.184,469,0.052
2023-11-03 11:00:00,45.05,47.23,49.72,0,-0.75,-0.27,-0.71,0,0,0,0.173,394.5,0.048
2023-11-03 10:00:00,46.77,48.37,50.76,0,-0.69,-0.28,-0.72,0,0,0,0.167,427.1,0.031
2023-11-03 09:00:00,47.44,48.73,51.09,0,-0.68,-0.28,-0.73,0,0,0,0.257,458.5,0.047
2023-11-03 08:00:00,47.95,49.24,51.66,0,-0.69,-0.28,-0.73,0,0,0,0.241,453.7,0.038
2023-11-03 07:00:00,48.26,49.58,52.11,0,-0.69,-0.28,-0.72,0,0,0,0.233,445.1,0.052
2023-11-03 06:00:00,48.71,50.14,52.73,0,-0.68,-0.27,-0.72,0,0,0,0.214,418.2,0.053
2023-11-03 05:00:00,49.53,51,53.51,0,-0.68,-0.27,-0.73,0,0,0,0.164,394.5,0.039
2023-11-03 04:00:00,50.28,51.66,54.18,0,-0.68,-0.27,-0.73,0,0,0,0.183,506.7,0.053
2023-11-03 03:00:00,50.49,51.95,54.57,0,-0.68,-0.27,-0.72,0,0,0,0.2,470.9,0.03
2023-11-03 02:00:00,50.96,52.48,55.19,0,-0.68,-0.26,-0.72,0,0,0,0.194,400.3,0.044
2023-11-03 01:00:00,51.56,53.14,55.86,0,-0.67,-0.26,-0.71,0,0,0,0.186,404.3,0.027
2023-11-03 00:00:00,51.99,53.52,56.19,0,-0.66,-0.26,-0.69,0,0,0,0.179,452.8,0.033
2023-11-02 23:00:00,52.82,54.41,56.81,0,-0.65,-0.24,-0.7,0,0,0,0.167,431.4,0.042
2023-11-02 22:00:00,53.91,55.59,57.17,0,-0.65,-0.23,-0.72,0,0,0,0.179,469.7,0.05
